protocol,flow_duration,total_packets,total_bytes,bytes_per_sec,mean_pkt_len,std_pkt_len,max_pkt_len,min_pkt_len,uplink_packet_count,uplink_byte_count,uplink_mean_size,uplink_std_size,downlink_packet_count,downlink_byte_count,downlink_mean_size,downlink_std_size,uplink_downlink_ratio,uplink_bytes_ratio,iat_mean,iat_std,iat_max,first_10_pkts_len_mean,first_10_pkts_len_std,pkt_len_entropy,label,source_file
tcp,2.98008394241333,46,10980,3684.459972328223,238.69565217391303,355.40466033775084,1414,66,23,4966,215.91304347826087,324.3355633536887,23,6014,261.4782608695652,382.6137647885542,1.0,0.8257399401396741,0.0662240876091851,0.24386662286440908,1.6201848983764648,163.9,162.49766152163545,1.2437317918377364,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.5319910049438477,14,2237,4204.9583154815155,159.78571428571428,152.69679506947682,530,66,7,1222,174.57142857142858,160.61920997267077,7,1015,145.0,142.8175659464099,1.0,1.2039408866995074,0.040922384995680586,0.05841406896876242,0.17879796028137207,155.7,141.19068666169167,1.7695459925589747,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,16.341526985168457,282,180740,11060.165929661245,640.9219858156029,645.6437446282716,1414,66,140,14193,101.37857142857143,111.20511729342718,142,166547,1172.8661971830986,495.65758326014253,0.9859154929577465,0.08521918737653636,0.0581549003030906,0.7002372561371645,11.610270977020264,164.2,162.4874148972775,1.3058163438566388,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,16.026031970977783,145,89958,5613.242265016614,620.4,633.8122467560335,1414,66,69,8369,121.28985507246377,152.79588558172512,76,81589,1073.5394736842106,560.1227177754389,0.9078947368421053,0.10257510203581365,0.11129188868734571,1.0863394461035747,13.039077043533325,164.1,162.07124976379987,1.3972613704493568,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.2018370628356934,43,15672,7117.692886782642,364.4651162790698,498.09195699221584,1414,66,21,3009,143.28571428571428,174.35271936020763,22,12663,575.5909090909091,603.8428949118613,0.9545454545454546,0.23762141672589435,0.05242469197227841,0.1907437498716294,0.9972259998321533,165.3,162.01422777027946,1.4528181890588703,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.5010569095611572,35,9504,6331.538757433621,271.54285714285714,425.79219229620463,1414,66,16,2028,126.75,133.47307780972162,19,7476,393.4736842105263,535.2082101900602,0.8421052631578947,0.2712680577849117,0.044148732634151686,0.12318330470589457,0.6716349124908447,163.3,162.53310432031992,1.1755126581331476,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.5007901191711426,32,9219,6142.7643227631825,288.09375,442.66164839630903,1414,66,13,1765,135.76923076923077,146.85217781898064,19,7454,392.3157894736842,537.1468536464414,0.6842105263157895,0.2367856184598873,0.048412584489391695,0.12829179137446164,0.6710209846496582,163.6,162.51289179631257,1.248778124459133,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.5009188652038574,34,9377,6247.506255927032,275.79411764705884,430.6259998305999,1414,66,14,1835,131.07142857142858,142.21536198200766,20,7542,377.1,525.5131682460487,0.7,0.24330416335189606,0.045482389854662346,0.12458101872812459,0.6712310314178467,162.8,162.57785827104502,1.1988912920836219,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,3.1609559059143066,18,2186,691.5629528111685,121.44444444444444,130.2170078591981,609,66,8,1381,172.625,177.78564164465027,10,805,80.5,38.25506502412458,0.8,1.715527950310559,0.18593858270084157,0.4503412091599385,1.9439258575439453,164.2,162.4874148972775,1.2086489509530647,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.1574060916900635,624,439252,379514.15942402463,703.9294871794872,653.140687638165,1414,66,314,33726,107.40764331210191,90.78675619723093,310,405526,1308.1483870967743,353.3144499761009,1.0129032258064516,0.08316606086909348,0.0018577946897111773,0.008571927660566761,0.10665202140808105,164.0,162.49369218526607,1.1911222125024135,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.5287699699401855,32,8902,5822.9819888130705,278.1875,442.63659173609904,1414,66,14,1869,133.5,141.5812487584426,18,7033,390.72222222222223,551.1603724623528,0.7777777777777778,0.26574719181003836,0.04931516032065115,0.13016780315662663,0.6716389656066895,163.8,162.50218460070005,1.1219873517384964,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,15.397002935409546,876,608992,39552.63258406344,695.1963470319635,656.3533460511195,1414,66,438,40938,93.46575342465754,37.49815783302838,438,568054,1296.9269406392693,368.8277420939603,1.0,0.07206709221306425,0.017596574783325197,0.2083346615920617,4.61189079284668,163.0,162.55829723517652,1.1290056617089217,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.3049190044403076,60,13708,10504.866549843448,228.46666666666667,362.1905330378228,1354,66,29,7154,246.68965517241378,383.6707553536941,31,6554,211.41935483870967,339.98982662137905,0.9354838709677419,1.091547146780592,0.022117271261700128,0.06496993163892134,0.44665002822875977,283.8,377.98328005349657,1.0787599204576468,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.8380541801452637,78,34440,18737.206101986703,441.53846153846155,552.9882618568673,1414,66,40,4789,119.725,115.88614833102356,38,29651,780.2894736842105,624.3262434899316,1.0526315789473684,0.16151225928299215,0.023870833508380047,0.09096282598064045,0.6991219520568848,163.9,162.49766152163545,1.551409148160994,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,16.682241916656494,68,16543,991.6532851308511,243.27941176470588,350.3506581894369,1414,66,34,4412,129.76470588235293,121.4842180075811,34,12131,356.79411764705884,452.72682189098936,1.0,0.3636963152254554,0.24898868532323126,1.831094680528403,15.1212899684906,164.0,162.49369218526607,1.4119828361376376,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,3.764423131942749,15,1978,525.4457139038966,131.86666666666667,140.84642542697188,609,54,8,1391,173.875,177.7276269323371,7,587,83.85714285714286,45.695978477100056,1.1428571428571428,2.3696763202725726,0.2688873665673392,0.8328854191338376,3.267266035079956,165.2,162.48926118362405,1.2366407419411674,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,18.36446785926819,143,86151,4691.1786750478195,602.4545454545455,630.3634951722478,1414,66,66,7056,106.9090909090909,91.10927958471783,77,79095,1027.2077922077922,583.0402257772155,0.8571428571428571,0.08920917883557747,0.12932723844555064,1.2531077431008955,14.863391876220703,163.8,162.50218460070005,1.3994368631978324,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.309628963470459,315,217535,94186.1240227655,690.5873015873016,654.356071092229,1414,66,158,15443,97.74050632911393,76.05595711317987,157,202092,1287.2101910828026,378.9522604396498,1.0063694267515924,0.07641569186311185,0.007355506253090634,0.054359656942381464,0.8689079284667969,164.5,162.48215286609172,1.1914833000005505,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,11.58217716217041,590,275254,23765.307346448804,466.5322033898305,576.6546463580534,1414,66,308,35873,116.47077922077922,112.86005494987552,282,239381,848.8687943262412,633.8656706738661,1.0921985815602837,0.14985734039042364,0.01966413779655418,0.0807125234699977,1.3762860298156738,237.0,374.1358042208738,1.1719535191536026,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.919332981109619,214,132723,45463.46746288355,620.2009345794393,637.6004167195907,1414,66,108,11238,104.05555555555556,68.65828337894278,106,121485,1146.0849056603774,517.6384896803714,1.0188679245283019,0.09250524756142733,0.013705788643707133,0.05192484324644988,0.49199700355529785,163.1,162.54934635365348,1.2710079771279372,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.6473860740661621,81,44482,68710.15887106338,549.1604938271605,617.0617444502241,1414,66,35,4009,114.54285714285714,117.78584510085432,46,40473,879.8478260869565,637.8442282029334,0.7608695652173914,0.09905369011439726,0.008092325925827027,0.020157461784390724,0.08741903305053711,165.5,162.50061538345017,1.3865777794871852,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.1723079681396484,153,83077,38243.656617043416,542.9869281045752,617.4993317127775,1414,66,77,7936,103.06493506493507,81.61937917041892,76,75141,988.6973684210526,605.0975349769491,1.013157894736842,0.10561477755153645,0.014291499790392424,0.08324101423635852,0.9987080097198486,111.0,67.8174018965634,1.3206286168989647,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.9467589855194092,45,11697,12354.78107829398,259.93333333333334,388.4450139838184,1414,66,22,3015,137.04545454545453,140.45040446970057,23,8682,377.4782608695652,498.0846679872128,0.9565217391304348,0.34727021423635107,0.021517249670895664,0.043007552941284305,0.15953993797302246,164.0,162.49369218526607,1.3201058940035635,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,5.8404271602630615,178,109436,18737.670549951836,614.8089887640449,636.4475648791113,1414,66,90,9837,109.3,127.44013409353343,88,99599,1131.8068181818182,523.5390464285646,1.0227272727272727,0.09876605186799065,0.032996763617305434,0.17881603524460227,1.7576961517333984,164.8,162.48187591236137,1.3832969116697467,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.0126819610595703,25,8217,4082.6122353052665,328.68,458.3662919543713,1414,66,12,1742,145.16666666666666,152.03444419677479,13,6475,498.0769230769231,568.2600246553525,0.9230769230769231,0.26903474903474905,0.0838617483774821,0.2182872226619801,1.0310020446777344,163.7,162.5072613762228,1.4513146886497212,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.9459118843078613,49,14704,4991.323765766568,300.0816326530612,434.44531074691963,1414,66,25,3365,134.6,133.95013997753045,24,11339,472.4583333333333,555.3562654703936,1.0416666666666667,0.29676338301437516,0.06137316425641378,0.2106841185598432,1.1083629131317139,165.1,162.01817799247095,1.4303286074335602,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,5.638528108596802,346,205352,36419.43359064032,593.5028901734104,625.0664253651884,1414,66,175,26526,151.57714285714286,241.41940635182024,171,178826,1045.766081871345,571.4017986126292,1.023391812865497,0.14833413485734737,0.016343559735063195,0.08800620948336708,1.44126296043396,165.4,162.4962768804258,1.368322587528056,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,3.7020609378814697,155,81996,22148.744003906857,529.0064516129032,610.4462407629377,1414,66,77,7936,103.06493506493507,80.63390696393492,78,74060,949.4871794871794,614.9707465127132,0.9871794871794872,0.10715635970834458,0.024039356739490064,0.09996813043514047,0.9723210334777832,164.1,162.49027663217265,1.3226601637567978,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.5806341171264648,46,12519,21560.91009938588,272.1521739130435,407.2864053384731,1414,66,21,3117,148.42857142857142,157.7090665112946,25,9402,376.08,510.5598433092834,0.84,0.33152520740268027,0.012902980380588108,0.02742893357476815,0.1014399528503418,164.0,162.49369218526607,1.3000881931170718,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.6629130840301514,52,12003,18106.446062322804,230.82692307692307,362.0916650387475,1414,66,25,3231,129.24,135.40997895280833,27,8772,324.8888888888889,465.97006209136663,0.9259259259259259,0.3683310533515732,0.012998295765297086,0.029839595052261064,0.11172890663146973,164.3,162.4851070098426,1.1924681856121517,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.0811421871185303,168,97667,46929.51812928553,581.3511904761905,628.6405224189372,1414,66,82,8057,98.2560975609756,78.94592329109317,86,89610,1041.9767441860465,575.6322707137552,0.9534883720930233,0.08991184019640665,0.012461929264182816,0.07198404945432843,0.9018809795379639,163.8,162.50218460070005,1.3791351495460265,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.462191104888916,49,12648,5136.888024201771,258.1224489795918,403.9315274694443,1414,66,23,4148,180.34782608695653,287.915991475722,26,8500,326.9230769230769,473.3708030284117,0.8846153846153846,0.488,0.05129564801851908,0.17670487481305794,1.1633028984069824,164.4,162.48335299346823,1.3017183951193538,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.9572041034698486,18,2193,741.5788438230671,121.83333333333333,129.87226630638102,609,66,9,1450,161.11111111111111,170.47218374884147,9,743,82.55555555555556,39.84166192180439,1.0,1.9515477792732168,0.17395318255704992,0.29577783586543527,0.9916741847991943,165.3,161.5741625384455,1.2086489509530647,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.0267131328582764,61,21045,10383.807978941848,345.0,493.3939336579766,1414,66,29,3828,132.0,177.83506500358018,32,17217,538.03125,597.5079227704329,0.90625,0.22233838647848056,0.033778552214304605,0.09235115129677073,0.5149660110473633,165.2,162.48926118362405,1.3971526588569219,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.2072150707244873,49,12453,10315.477583067752,254.14285714285714,372.21126324950984,1414,66,26,6263,240.8846153846154,369.59263717723235,23,6190,269.1304347826087,374.58479092918753,1.1304347826086956,1.0117932148626818,0.02515031397342682,0.04693005047204305,0.15627598762512207,163.1,162.54934635365348,1.42032401568513,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.589569091796875,81,20710,7997.469565729774,255.679012345679,356.6736180409646,1414,66,40,6783,169.575,198.49885232665704,41,13927,339.6829268292683,445.6442548756,0.975609756097561,0.4870395634379263,0.03236961364746094,0.08989401979961031,0.6978070735931396,164.8,162.48187591236137,1.5599941604318521,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.6398749351501465,63,12798,20000.78342965091,203.14285714285714,306.52330278037965,1342,66,32,6592,206.0,334.1365738736183,31,6206,200.19354838709677,275.0963959326819,1.032258064516129,1.0621978730261037,0.010320563470163652,0.020805418331251498,0.07381510734558105,329.9,430.05428727080493,1.2065285351612416,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.7529819011688232,60,19561,7105.38634187717,326.01666666666665,447.5075973905049,1414,66,26,4000,153.84615384615384,149.72916377649045,34,15561,457.6764705882353,544.2971031570812,0.7647058823529411,0.257052888631836,0.04666071018930209,0.22790308829657147,1.7634129524230957,163.3,162.53310432031992,1.4572094471652948,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,4.570411920547485,43,10719,2345.302827478181,249.27906976744185,347.19737202824666,1414,66,22,4375,198.86363636363637,274.9501269576895,21,6344,302.0952380952381,402.7189620048659,1.0476190476190477,0.6896279949558638,0.1088193314416068,0.3516062603031182,2.032365083694458,164.9,162.02435002184086,1.4275528105487627,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.9795279502868652,46,12579,12841.900015529016,273.45652173913044,394.485118831124,1414,66,23,3297,143.34782608695653,140.20221690725467,23,9282,403.5652173913044,507.6650578522055,1.0,0.3552036199095023,0.021767287784152562,0.0414604368367893,0.16016101837158203,163.1,162.54934635365348,1.5134531312998616,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,3.040041923522949,28,6037,1985.8278773353327,215.60714285714286,354.51731161495326,1414,66,12,1742,145.16666666666666,151.82272191239653,16,4295,268.4375,442.881892939585,0.75,0.40558789289871944,0.11259414531566479,0.22893705466085795,0.9979760646820068,165.1,162.01817799247095,1.0201433152964863,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.063081979751587,35,13691,6636.1880595983475,391.1714285714286,509.57643395354967,1414,66,17,4273,251.35294117647058,359.1855069093162,18,9418,523.2222222222222,589.2053552177576,0.9444444444444444,0.4537056699936292,0.06067888175739961,0.15438157638720035,0.8381519317626953,164.2,162.4874148972775,1.6563773028410171,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.4171409606933594,40,13861,9780.960669726375,346.525,466.1737866665177,1414,66,20,3205,160.25,167.2961072470008,20,10656,532.8,580.7333811655741,1.0,0.3007695195195195,0.03633694771008614,0.06847955284677949,0.33713698387145996,169.3,163.07486011031867,1.4976664500320325,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,15.681381940841675,2579,1917677,122290.0511724333,743.5738658394727,659.9510764407402,1414,66,1281,119800,93.52068696330991,21.42254901727884,1298,1797877,1385.113251155624,190.54184022217882,0.9869029275808937,0.06663414682984431,0.006082770341676367,0.19465440498494407,9.867683172225952,163.9,162.49766152163545,1.0433101541398702,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,9.937260866165161,566,333235,33533.888713197994,588.7544169611307,630.1849760188869,1414,66,280,28129,100.46071428571429,67.04693366422889,286,305106,1066.8041958041958,565.308298320684,0.9790209790209791,0.09219418824932975,0.01758807232949586,0.10830341693846783,1.5820071697235107,163.5,162.51907580342686,1.3912953041934877,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.1601240634918213,22,3989,1846.6531934058532,181.3181818181818,211.53924767235307,875,66,11,2473,224.8181818181818,257.20660891474284,11,1516,137.8181818181818,139.84980136613981,1.0,1.6312664907651715,0.10286305064246767,0.19185990118667773,0.6250040531158447,164.8,162.48187591236137,1.613824394358762,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.4774880409240723,68,21589,8714.068299577975,317.4852941176471,467.6404945432744,1414,66,35,8968,256.22857142857146,394.97660586884564,33,12621,382.45454545454544,526.2763469779253,1.0606060606060606,0.710561762142461,0.03697743344662795,0.0661793073345751,0.33577919006347656,365.5,492.5162433869567,1.1498697192198475,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,3.968122959136963,137,85868,21639.450411253296,626.7737226277372,641.7540742872181,1414,66,67,6817,101.74626865671642,84.40226057727773,70,79051,1129.3,531.8409093489732,0.9571428571428572,0.08623546824202097,0.02917737469953649,0.13476425004727297,1.1173460483551025,165.9,162.015709114888,1.2581680227233139,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,8.676453828811646,114,64438,7426.766887875623,565.2456140350877,619.8515464800793,1414,66,57,6593,115.66666666666667,157.57218711449931,57,57845,1014.8245614035088,582.5465006002952,1.0,0.1139770075200968,0.07678277724612076,0.6386547111591251,6.809895992279053,164.8,162.48187591236137,1.5073975151237096,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,7.715653896331787,59,14960,1938.9153791763981,253.5593220338983,361.1509976326603,1414,66,29,4368,150.6206896551724,139.68151305444664,30,10592,353.06666666666666,466.3764526169343,0.9666666666666667,0.4123867069486405,0.13302851545399633,0.5452934031474097,4.139553785324097,165.6,162.5055075989734,1.5504947911335079,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.4488680362701416,58,13079,9027.04709648341,225.5,351.10349441881584,1414,66,28,3884,138.71428571428572,156.9428597435697,30,9195,306.5,449.1652813831452,0.9333333333333333,0.42240348015225665,0.025418737478423537,0.05470823931682837,0.35659003257751465,164.3,162.4851070098426,1.2228303489071226,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,9.145761013031006,365,191866,20978.68069443611,525.6602739726028,602.405456400666,1414,66,199,26378,132.55276381909547,168.67087865553927,166,165488,996.9156626506024,597.063379913891,1.1987951807228916,0.15939524315962486,0.025125717068766498,0.21345842640130053,3.855072021484375,239.2,373.58206595070914,1.199829759934884,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.5540671348571777,19,2258,1452.961683156317,118.84210526315789,127.29834958118737,609,66,8,1383,172.875,177.76911817017037,11,875,79.54545454545455,36.59946258016674,0.7272727272727273,1.5805714285714285,0.08633706304762098,0.16089964265377146,0.639369010925293,165.2,162.01592514317844,1.1635402011210707,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.220335006713867,59,26408,11893.700689376727,447.59322033898303,567.2201652676318,1414,66,29,3826,131.93103448275863,121.13370527686446,30,22582,752.7333333333333,655.0853854439299,0.9666666666666667,0.16942697723850855,0.038281638046790814,0.13470875703366486,1.007340908050537,164.6,162.03777337398833,1.2812789353004468,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,2.412843942642212,46,14866,6161.194156519224,323.17391304347825,451.87990441612124,1414,66,22,3161,143.6818181818182,137.211312270075,24,11705,487.7083333333333,563.4823628685186,0.9166666666666666,0.2700555318240068,0.05361875428093804,0.11467149693762689,0.5251579284667969,164.1,162.49027663217265,1.3826160515605244,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,5.565768003463745,77,32286,5800.816703087058,419.2987012987013,538.0906616251425,1414,66,38,4489,118.13157894736842,112.23991480954666,39,27797,712.7435897435897,620.4017605634195,0.9743589743589743,0.16149224736482354,0.07323378951925981,0.5343537094419303,4.695791006088257,164.3,162.4851070098426,1.5648569310493203,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.881493091583252,41,12176,13812.927311921023,296.9756097560976,438.2173693724955,1414,66,20,2900,145.0,170.65491495998583,21,9276,441.7142857142857,551.5814616568774,0.9523809523809523,0.3126347563605002,0.0220373272895813,0.06670630214004045,0.412614107131958,166.0,162.53061250115314,1.319228935231356,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,10.480554103851318,339,182905,17451.84445284123,539.542772861357,608.5744359079576,1414,66,182,22192,121.93406593406593,137.80542918201593,157,160713,1023.6496815286624,584.0887166084664,1.1592356687898089,0.13808466023283741,0.031007556520270173,0.26543227984371554,4.70293402671814,259.3,368.9769776015843,1.2734046821571061,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.3730101585388184,30,8116,5911.099746441199,270.53333333333336,381.8679294671858,1414,66,15,2569,171.26666666666668,198.43704851217228,15,5547,369.8,482.24602296614813,1.0,0.4631332251667568,0.04734517788064891,0.09933379039401616,0.4866158962249756,163.7,162.5072613762228,1.4366407419411675,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.7853720188140869,53,16724,21294.36699979873,315.54716981132077,465.56245415454754,1414,66,27,3538,131.03703703703704,129.07777772464152,26,13186,507.15384615384613,593.6875435852465,1.0384615384615385,0.2683148794175641,0.015103308054117056,0.029498304676694197,0.10056281089782715,165.0,162.48446079548654,1.316936096260729,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.261314868927002,43,17310,13723.773838268935,402.5581395348837,531.239634200401,1414,66,22,3143,142.86363636363637,136.19214216237611,21,14167,674.6190476190476,643.2484135557196,1.0476190476190477,0.22185360344462482,0.030031306403023855,0.0472307455409296,0.15063714981079102,164.8,162.48187591236137,1.3759005367057289,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.9731340408325195,144,97029,99707.74418392697,673.8125,647.6313784428222,1414,66,68,7172,105.47058823529412,84.30310694648477,76,89857,1182.328947368421,490.65625731897114,0.8947368421052632,0.07981570717918471,0.006805133152674962,0.01820757259929354,0.11596989631652832,163.8,162.50218460070005,1.2927198540475662,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,3.8206839561462402,39,11274,2950.7805747355246,289.0769230769231,415.8024299466117,1414,66,19,2840,149.47368421052633,149.6906875495539,20,8434,421.7,528.9123840486247,0.95,0.3367322741285274,0.10054431463542737,0.246449933349428,1.1363508701324463,166.3,162.02780625559305,1.2947269275580673,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.9259018898010254,56,21380,23090.999419597818,381.7857142857143,512.718201433919,1414,66,29,3683,127.0,124.64874786706679,27,17697,655.4444444444445,619.621529246824,1.0740740740740742,0.20811436966717523,0.0168345798145641,0.048049081578602465,0.33196187019348145,163.8,162.50218460070005,1.4126253687243047,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,5.662731885910034,37,11038,1949.235849831539,298.3243243243243,424.8102949619095,1414,66,17,4818,283.4117647058824,418.40960213134366,20,6220,311.0,429.7693567484774,0.85,0.7745980707395499,0.1572981079419454,0.6486445206334133,3.9546849727630615,165.1,162.48658406157722,1.3011847759637358,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,0.4564990997314453,42,13075,28641.896572615184,311.3095238095238,456.3740888316471,1414,66,22,3123,141.95454545454547,155.45811399412884,20,9952,497.6,586.9795907865962,1.1,0.313806270096463,0.011134124383693787,0.023236246923975804,0.07593894004821777,166.0,162.2645987268942,1.3187493126282823,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.523906946182251,44,14412,9457.270364247295,327.54545454545456,471.85135633940797,1414,66,22,3636,165.27272727272728,248.1317798374268,22,10776,489.8181818181818,575.3721828176356,1.0,0.3374164810690423,0.035439696422843045,0.15092869410878884,1.001641035079956,164.1,162.07124976379987,1.362507470762515,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,3.997696876525879,44,13985,3498.2642336187814,317.84090909090907,463.865573355717,1414,66,23,3275,142.3913043478261,185.7515262106964,21,10710,510.0,585.1546804051045,1.0952380952380953,0.3057889822595705,0.09296969480292741,0.32900670298890566,1.9805982112884521,164.7,162.03274360449495,1.3170529253079697,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.6632728576660156,17,2134,1283.0125797847331,125.52941176470588,132.58653895255992,609,66,9,1445,160.55555555555554,170.4993392695644,8,689,86.125,41.46214387848269,1.125,2.0972423802612483,0.10395455360412598,0.24000663651934223,0.9974188804626465,164.8,161.6129945270491,1.2577148214953864,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.0901460647583008,40,13753,12615.740628343427,343.825,477.5740721343653,1414,66,21,3219,153.28571428571428,192.7367172514639,19,10534,554.421052631579,595.5055628172254,1.105263157894737,0.3055819251946079,0.02795246319893079,0.045885126513964355,0.14568090438842773,164.5,162.48215286609172,1.5190352743388662,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,7.047684192657471,39,13734,1948.725230098785,352.15384615384613,489.6766876038137,1414,66,22,3288,149.45454545454547,187.03906428938296,17,10446,614.4705882352941,618.7379106504826,1.2941176470588236,0.3147616312464101,0.18546537349098607,0.4225494229206215,2.0055391788482666,111.1,66.82581836386294,1.3849993259919955,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,3.5570199489593506,97,47567,13372.711056601273,490.3814432989691,582.6079200642814,1414,66,45,10997,244.37777777777777,412.0758985585537,52,36570,703.2692307692307,623.3224290780141,0.8653846153846154,0.30071096527208097,0.03705229113499323,0.18190776551067522,1.7614948749542236,164.0,162.49369218526607,1.4582499786286953,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.668853998184204,46,14185,8499.844812927904,308.3695652173913,455.83589527542705,1414,66,24,3409,142.04166666666666,191.83293060340006,22,10776,489.8181818181818,575.5115223839522,1.0909090909090908,0.316351150705271,0.037085644404093426,0.14754117055302524,0.9978418350219727,165.2,162.01592514317844,1.3227271928178403,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
tcp,1.443114995956421,43,13944,9662.431642018,324.27906976744185,466.205181178067,1414,66,22,3256,148.0,188.3495300088255,21,10688,508.95238095238096,584.1414926597083,1.0476190476190477,0.3046407185628742,0.03435988085610526,0.08144645216642682,0.38370180130004883,163.8,162.50218460070005,1.4474307866481428,proxy,1690813062_clear_class_18__type_vmess_url_2-1_global.pcap
