protocol,flow_duration,total_packets,total_bytes,bytes_per_sec,mean_pkt_len,std_pkt_len,max_pkt_len,min_pkt_len,uplink_packet_count,uplink_byte_count,uplink_mean_size,uplink_std_size,downlink_packet_count,downlink_byte_count,downlink_mean_size,downlink_std_size,uplink_downlink_ratio,uplink_bytes_ratio,iat_mean,iat_std,iat_max,first_10_pkts_len_mean,first_10_pkts_len_std,pkt_len_entropy,label,source_file
tcp,0.3108201026916504,32,122726,394845.7610598969,3835.1875,9861.824417410997,32834,66,17,1966,115.6470588235294,122.64724220609791,15,120760,8050.666666666667,13191.346202045575,1.1333333333333333,0.016280225240145742,0.01002645492553711,0.030872107565140902,0.1665809154510498,275.4,426.3998592870312,0.6449742087569881,proxy,proxy_wlj_xa_gov_cn_020.pcap
tcp,0.17970585823059082,27,5433,30232.737282435213,201.22222222222223,287.7767052747068,1428,66,15,1893,126.2,127.99854165835903,12,3540,295.0,387.3312535801881,1.25,0.5347457627118644,0.006911763778099647,0.014835200996748808,0.04741191864013672,271.3,414.32621206001437,0.9451696091196164,proxy,proxy_www_doubao_com_016.pcap
tcp,0.2113809585571289,24,4894,23152.511150512746,203.91666666666666,298.4071486893182,1430,66,13,1702,130.92307692307693,136.6711164907942,11,3192,290.1818181818182,398.08332115087717,1.1818181818181819,0.5332080200501254,0.009190476459005604,0.019032956422821285,0.06077980995178223,271.3,414.9267525720654,1.1386865525783176,proxy,proxy_www_gitee_com_007.pcap
tcp,0.35744810104370117,29,7274,20349.8073671699,250.82758620689654,510.0993864597244,2712,54,15,1875,125.0,128.28717784720342,14,5399,385.64285714285717,697.2924788210527,1.0714285714285714,0.34728653454343394,0.012766003608703613,0.035780593994133046,0.17568182945251465,399.3,785.6583290464118,0.7856911763562577,proxy,proxy_www_bing_com_001.pcap
tcp,0.20836210250854492,35,101293,486139.26803625905,2894.0857142857144,8745.161141605857,32834,66,18,2090,116.11111111111111,118.97520231305387,17,99203,5835.470588235294,11858.185284820564,1.0588235294117647,0.02106791125268389,0.006128297132604262,0.012818955583910805,0.04314994812011719,388.2,751.7267854746165,0.5007115883735379,proxy,proxy_www_taobao_com_002.pcap
tcp,0.4895660877227783,32,91306,186503.93131744643,2853.3125,8489.13789217396,32834,66,17,2022,118.94117647058823,121.72121985636605,15,89284,5952.266666666666,11646.701366863017,1.1333333333333333,0.02264683481922853,0.01579245444267027,0.05890188507700805,0.33229494094848633,274.8,424.71797701533666,0.5349547231656377,proxy,proxy_www_xa_gov_cn_019.pcap
tcp,0.17189717292785645,22,7876,45818.08918582669,358.0,672.5867973726514,2531,66,11,1570,142.72727272727272,145.49732325503504,11,6306,573.2727272727273,889.320996440961,1.0,0.24896923564858864,0.00818557966323126,0.01957376791058145,0.07529520988464355,360.8,672.0593426178972,1.1191194231256714,proxy,proxy_www_baidu_com_003.pcap
tcp,0.6501939296722412,32,105044,161557.95249111607,3282.625,9510.238419559995,32834,66,17,1969,115.82352941176471,122.73607997944093,15,103075,6871.666666666667,12987.858908312108,1.1333333333333333,0.019102595197671598,0.02097399773136262,0.07742709324894402,0.42295217514038086,277.5,431.6888346946212,0.4488644887230294,proxy,proxy_yz_chsi_com_cn_018.pcap
tcp,0.16780614852905273,27,6413,38216.7164684654,237.5185185185185,377.0316196947639,1498,66,16,1964,122.75,124.91972422319864,11,4449,404.45454545454544,528.3898979896575,1.4545454545454546,0.4414475162957968,0.006454082635732798,0.012661637832703456,0.041953086853027344,286.7,430.5817111768682,0.9731284054960412,proxy,proxy_www_bilibili_com_004.pcap
tcp,0.40531206130981445,31,6057,14944.040847010769,195.38709677419354,310.0704058882439,1448,66,16,1943,121.4375,124.43621295165649,15,4114,274.26666666666665,412.46227571608154,1.0666666666666667,0.4722897423432183,0.013510402043660481,0.03969194767600382,0.2051079273223877,272.1,420.18316244228544,0.7483265504380476,proxy,proxy_y_qq_com_017.pcap
tcp,0.11949300765991211,30,168336,1408751.886797422,5611.2,12069.733237593393,32834,66,17,1978,116.3529411764706,123.01503551167117,13,166358,12796.76923076923,15653.921696661419,1.3076923076923077,0.011890020317628248,0.0041204485399969695,0.01002684032138763,0.04127001762390137,285.2,425.75833520907133,0.6500224216483541,proxy,proxy_www_xidian_edu_cn_013.pcap
tcp,0.22969794273376465,29,23767,103470.66985944907,819.551724137931,3312.5112006182203,18279,54,15,1875,125.0,128.28717784720342,14,21892,1563.7142857142858,4651.984191543147,1.0714285714285714,0.08564772519641878,0.008203497954777308,0.017837687687886256,0.05637383460998535,274.4,424.2011786876599,0.21639693245126462,proxy,proxy_mail_163_com_015.pcap
tcp,0.2362070083618164,29,6845,28978.818399473515,236.0344827586207,416.6497315623032,1882,54,15,1878,125.2,128.34702957217206,14,4967,354.7857142857143,560.963988985724,1.0714285714285714,0.3780954298369237,0.008435964584350586,0.018234358536796877,0.06485700607299805,276.0,428.08270229010657,0.7856911763562577,proxy,proxy_www_zhihu_com_012.pcap
tcp,0.19165706634521484,22,4741,24736.89121099484,215.5,313.96029714251796,1466,66,11,1561,141.9090909090909,145.31811783773153,11,3180,289.09090909090907,406.4400782281229,1.0,0.4908805031446541,0.009126526968819755,0.021045627318476392,0.07550382614135742,274.3,425.1317560474635,1.2100285140347624,proxy,proxy_www_qq_com_006.pcap
